price
8286
2339
5888
55416
15058
13026
2050
3357
2361
24721
6770
4589
9945
31436
13303
7895
7774
45257
4977
4416
5267
7584
45776
79517
39847
13554
4415
5380
76997
4896
5230
15228
12054
9879
5178
2339
6488
5102
5823
31432
11319
4648
4802
28510
4714
4548
63053
43729
4348
3862
7412
11310
60396
3016
5264
44405
6568
4783
6031
47576
4802
6585
12990
20760
12920
10534
5618
5102
45185
6133
3677
62045
3194
67473
26284
27864
22152
4099
5888
61899
57393
11520
3916
10545
6133
2339
7047
2723
17958
5177
53152
67004
2900
7774
6159
6586
5808
53164
4230
67004
13781
53164
4257
11346
4724
5178
5102
4747
80827
6578
51819
51372
6565
6581
51817
5467
27864
84222
11488
4613
4099
6109
56702
42521
3498
13200
2410
6542
50969
4499
5708
2410
3998
11319
20684
4338
4987
5817
50361
7487
6375
8111
8112
86808
3771
1822
5805
8063
10121
4755
27864
56590
5420
58315
54481
53499
6568
44280
5496
8589
11129
4099
6443
4881
9828
52175
5818
31902
4792
56588
7004
2476
36763
64831
49613
74880
60163
2124
1776
8631
53440
3571
5618
62045
2476
60508
54841
3727
2994
45693
6809
4337
52715
9277
4944
58125
52175
7489
4387
5708
58282
8003
2464
7465
5953
9840
80566
53937
41064
1714
3071
66671
34460
6200
60713
3916
8806
58315
4593
37526
4755
14231
2051
4554
6461
44432
5606
7813
60396
5394
4170
2336
9064
4151
4979
2049
4926
4452
20684
60978
69168
60555
57999
61873
6118
3999
3862
5033
10638
72425
6937
3298
6172
16803
62045
4633
7352
3091
56476
10961
54889
2343
6978
4201
14364
2336
64139
4896
61404
2694
37985
4363
5516
12293
14501
69244
1830
2851
4555
67130
10247
47217
4368
5768
76860
3844
23838
4716
3379
6893
52726
5734
1714
44144
60978
7426
6489
6909
114434
12054
42457
11488
37985
3916
7353
5102
6756
55377
7326
4020
17522
2074
12150
17237
52749
59021
4969
2477
2250
6490
60365
6200
5224
15438
4000
22152
10018
44280
5943
4363
5177
9849
11675
9141
7576
54608
7251
47657
6117
49553
4262
3611
1998
74799
52392
70691
5943
11238
10114
2476
7768
4827
10680
37900
85632
6314
6502
4501
49725
60365
4149
51707
72268
6753
53743
5772
39622
8111
3916
2714
5243
5942
2105
37985
17674
5082
46097
4806
44144
5955
3346
5697
17904
4499
12410
60508
45693
9324
7056
7950
7489
3831
7410
6389
2836
3466
14994
3987
6308
4827
5282
69168
44144
11069
6128
2482
6740
5276
7021
10773
7283
3551
5178
6395
9373
2861
8888
48289
2339
5761
4755
69244
2105
57183
51345
7803
3862
6437
5629
74880
9201
6966
6324
4205
84820
3876
5177
11664
2412
7426
60232
4678
60508
11448
4896
5696
1105
4499
9945
3381
3393
8534
2050
11469
4827
5293
54684
31982
60508
5823
5139
50969
5761
1776
3999
6679
3971
6601
2410
54653
49725
8832
7186
5414
6444
84857
12054
56588
7425
5445
72671
38099
51819
50361
39555
47657
35532
23484
7489
4755
5120
5206
6368
12408
61874
5817
6300
22152
6821
3334
4452
6711
55087
9904
5840
2050
5176
40843
55983
20000
6461
5907
6437
2977
13276
2056
4500
4784
20684
7227
6105
6489
5174
7954
45805
3446
11069
7496
5985
51697
39321
50361
12643
74970
20606
44081
54608
7022
49207
4728
4672
32859
52287
37594
2723
6711
13524
65529
4316
3622
5060
1890
21962
49725
6294
4977
2228
51817
4165
1890
67004
6821
6512
60978
13944
82553
15165
3100
5691
4792
12243
26253
57565
9799
59021
6953
3685
4165
6489
56702
6450
2327
60553
10979
50957
51270
5632
3551
4347
5523
4001
53164
49725
51372
36712
72125
15899
6568
15806
12468
4027
5399
54481
5031
52287
11469
5761
7412
55377
4452
51595
1998
6458
4819
3090
57017
4294
9808
2124
69168
57992
53164
4348
3247
39859
48876
10069
7412
4612
51875
47545
67004
2336
13410
6482
60365
2477
16686
44280
2105
5102
4020
6488
5750
3306
61032
5518
4363
51875
49725
5087
53152
45883
7882
2339
44280
41064
16044
6747
7119
57992
5720
49553
27864
7584
10890
5761
10143
7484
73334
1830
4413
7212
49725
2613
6568
41269
4716
6487
4748
6015
51817
2410
54684
6017
5810
7043
7976
6082
7233
4249
2339
14767
2339
22953
9349
69244
51372
6067
3631
69168
5320
8148
51817
2080
4515
6122
67601
54481
58125
56702
2437
2201
3988
5056
56991
11069
3334
7584
4637
53512
8111
45693
4815
6461
50271
4071
3968
9664
2049
65033
64890
4416
4893
4262
12379
60365
5842
49613
3357
7487
12424
59948
8988
58315
5955
40593
64113
13014
18909
61933
4699
6450
2228
5144
9534
2637
6339
57565
6067
15204
3961
9353
6510
5441
54608
4028
5507
4545
7958
3393
3999
2050
9612
7838
8694
4056
42312
59827
4039
49613
6133
13882
11843
45600
10217
64113
6568
3034
16278
54840
11141
61873
16044
5107
4940
11803
4896
4417
51057
6461
7635
5102
10783
2339
8396
43729
42521
6634
5949
5152
3466
60396
10112
13483
6294
59254
38099
4111
2074
60365
61553
9735
2410
4028
4020
6812
8854
16391
4453
49553
62448
6198
60601
4039
57990
57565
9493
67697
4663
4846
3999
3569
5060
42521
5883
5857
6721
6082
12408
5103
5656
6554
4445
4000
60160
41281
51595
60508
5136
22140
5174
57405
9734
3528
7590
3389
13923
63277
52715
60508
6908
44622
4663
11247
54896
8101
59929
5178
2201
7979
5654
61873
3843
5368
6634
58562
2476
16254
6578
7056
60365
84633
4500
7551
9566
4896
37900
2482
12304
4960
7344
11129
60260
10018
12298
25778
14769
11675
5888
54841
6314
11397
63277
6804
1755
5060
6158
3194
66063
74880
5102
4417
16212
2874
8112
51817
4536
6296
4056
71729
1998
6359
4413
4546
47408
5685
56590
47395
48851
53071
16176
77577
2124
15876
6172
7025
7774
22152
49725
8043
5330
57596
4855
2250
1694
4979
4357
3010
5950
5574
6395
51875
49207
58315
75485
6468
58708
6192
17621
8278
4202
1890
49553
45600
20684
5012
32923
6389
8112
60978
4348
4939
4656
60396
5274
58111
55377
12447
4272
67769
4390
3489
51875
4357
4453
3330
8111
5943
3584
2201
5942
3393
52063
5542
6159
62591
54777
4977
9141
5610
5838
6985
6287
41113
4417
23484
2614
45995
7021
44610
3397
4656
51819
3611
7431
8265
68303
5232
4367
4555
56991
4792
54684
3860
51875
69489
51345
47585
3001
34741
3568
39736
4556
4945
6620
6467
85518
6215
5322
43376
53209
2050
10968
55983
4249
5949
5206
6276
12150
9578
42521
70881
11783
7284
2276
14502
7423
56476
3223
10961
45883
3357
3090
39555
99403
7284
4499
5136
7571
1714
3734
3869
51707
4000
22609
59033
37932
4578
2410
50868
53152
53835
38099
1776
6454
3869
7162
2339
5289
2124
6122
4284
6219
7584
4020
4456
22140
6461
48169
7411
16098
69168
51372
4111
19803
11675
62188
9141
39499
5504
56702
7768
36712
64285
6702
51697
3723
67004
9798
6132
41314
50361
61404
57992
54684
13601
6262
2877
7804
77120
3754
5232
7221
39321
6985
5322
44939
67130
60508
12920
4161
72783
4071
60978
4506
6122
5239
6395
1443
32923
6101
56590
5293
65832
3038
6510
6329
3999
7141
5950
61899
6032
3987
6195
7425
54777
2447
5415
31450
4439
39763
8641
5523
76681
7963
80511
3971
1550
45693
41269
55377
5099
9663
42521
5623
2410
6324
5103
10901
55983
6292
13378
51057
9840
3968
10672
6067
72125
1996
8112
5888
12097
64285
4792
60396
3334
5806
5185
3014
6287
51875
4071
5771
69244
7072
5441
11164
6568
6819
11069
6770
3014
39499
4452
1830
1998
6461
7982
6578
4963
6458
50271
2409
53645
5955
6090
6275
53164
7575
6577
5542
4381
6461
3999
49613
3862
5584
14733
14355
9378
51817
68303
4071
11617
3999
51817
7584
4589
14364
3726
10608
5293
1550
6199
7424
5632
10301
69113
7488
38099
7352
4027
38099
54684
1105
30092
5543
64285
72738
14880
70793
5208
12978
55983
9105
66063
4020
6170
4417
3971
7845
60396
4357
4368
5936
10680
11323
3466
62591
9105
4499
2050
60260
44069
54608
11246
53937
68705
9000
4439
3108
57081
5840
4971
3909
74981
7221
10995
3654
2723
7562
5441
57565
5432
4784
11129
3646
4556
32923
60232
5601
4338
2723
60978
51372
1776
10019
6271
4193
59254
12214
6032
31622
10177
2124
6389
3393
41281
3860
12663
55377
54841
9277
59537
5892
70714
6067
6238
6610
3754
3234
32634
7584
7021
6956
5230
12747
54115
9353
54608
60160
16519
4413
4591
6577
41064
2599
60074
4496
7056
15014
4453
60396
6395
7212
53152
54608
47844
4187
69168
3685
50969
7326
6578
7518
1105
13127
24122
53164
5276
58125
53152
4452
82816
9277
42457
3450
2074
55983
5823
5026
3923
6840
4500
4416
3999
31982
6015
4724
69244
52343
51345
22152
3842
2723
6489
60396
62591
60508
4354
12045
2815
5177
6485
11310
50271
22152
8617
54684
6015
4149
5227
5772
3654
3621
7959
5505
5632
3916
5018
66063
7081
6564
8276
6138
9219
2336
13871
51819
60232
68415
84222
11919
6193
6498
3062
20328
67473
4414
5720
4874
53164
3802
9577
5178
5098
57405
4912
45693
3999
2150
6056
4792
44144
51707
11853
9242
57081
6732
4348
53209
2410
41064
5645
45185
5037
11508
51372
2124
5102
4000
6740
7950
4348
4030
11129
5882
6242
3644
4284
55983
57081
60978
8885
5322
51457
8673
4971
4367
4111
60160
80623
8719
6146
45257
5833
2966
56590
2132
10478
64025
17794
12663
7575
4672
2436
6172
4756
2339
3393
37985
7576
11520
45257
56590
7424
10058
5882
2393
5118
7752
13358
73297
39321
54684
48851
13168
3662
42212
7293
28872
4960
12157
5120
7897
44546
5495
6133
4637
5771
3363
3197
29992
39321
5949
51457
7240
12990
3072
6568
6271
4205
5103
37900
9052
11007
4263
44013
7687
7425
7076
66063
60978
80656
4452
5365
5810
3979
23944
4687
9201
13524
10593
3393
5380
60508
4357
4708
6578
84345
6009
2228
4169
32859
1566
49725
4700
15090
4357
9303
10744
68112
54777
57103
7338
55983
44583
3336
4694
4138
49725
5603
91546
8307
20330
3458
57393
6287
42521
47545
3090
61873
87629
4836
16276
50271
5892
65529
10058
5943
2050
3393
52287
61583
4500
31982
11456
32923
4836
45693
49725
4262
39499
61485
64173
3379
6262
9879
12348
1551
4945
5739
5660
5939
7020
6977
8580
53209
49553
5033
11129
13338
5407
16098
59033
2336
44144
12328
1776
3175
6583
64113
6314
58562
51057
10575
6084
60365
4249
41269
6181
7119
4975
34460
60508
75597
6437
57081
59021
6488
54306
7804
32923
51875
9814
70109
60396
5772
5293
9178
6319
4500
7373
5525
60555
4348
19721
6319
5178
5041
19982
6075
4173
13916
7434
5132
57677
5950
20760
6568
79517
56588
60260
15824
5355
6314
5955
1714
7085
39555
14238
4817
45883
55377
50361
45185
74880
6082
3467
56588
2723
10680
6319
4048
4555
2339
51819
5407
5102
13233
51372
5502
4447
2723
4559
5087
47395
45805
11415
10260
5631
4000
6568
7419
22989
5103
60555
44432
5102
7870
55983
5435
5656
6437
4417
12557
3357
4249
2050
7877
70543
6488
4095
38099
39783
2228
10732
11520
7425
6015
13798
84756
8112
13608
10961
54608
56588
6440
5292
57920
9828
3001
22152
7596
5632
63793
6502
73099
49725
7741
16098
4660
10738
1998
66928
7877
6461
44280
6450
42546
5442
60978
20145
2050
54684
4363
14620
6389
49553
2748
3379
47217
22152
5761
32923
7094
4501
63362
51707
3000
10202
6363
51707
5297
77375
51457
47217
45257
3622
6489
11310
10979
56590
4019
54684
5102
1543
62549
7490
54777
7572
5232
23944
9719
9807
4299
2476
1548
4896
3275
50271
3090
3543
4087
36712
3280
5696
60396
7487
6512
4284
5040
11844
5761
2480
5093
2339
4071
53164
8719
4359
5322
29764
7106
4165
4498
12456
37233
4433
4755
10056
5021
2723
7484
59265
2339
2482
7610
62448
5894
4500
11497
4496
44583
6488
37526
7877
7263
71058
5632
7142
5949
9201
14944
3625
10052
31462
7358
16835
8141
4266
5361
32646
4452
6489
5708
4987
42457
4251
7489
11853
49613
9277
52063
4660
6488
20684
76681
10168
12658
6262
19961
4827
5549
4674
39321
7018
39321
41281
7958
6109
60978
10604
61933
3811
45883
5293
51057
54115
5441
17295
57057
41064
17683
6711
41269
1694
4945
6389
66928
4427
2696
11488
45189
4792
45883
48347
62045
29406
7425
54684
52287
7484
6075
3999
6901
4556
5955
3393
39847
51707
7484
4168
4071
6262
44863
4363
51819
12214
5206
5333
4327
3357
67769
1105
56590
5723
8043
5293
11788
10018
62448
5823
5955
5708
56702
8111
3862
9828
55377
4757
11675
4122
70431
5102
57920
6271
4224
6752
4783
3324
6122
32881
7584
60601
6534
1714
5704
5667
60396
2586
3361
60978
15889
51405
10355
101780
13089
11912
4827
7423
16319
45257
9222
47657
4111
1654
57017
4755
16149
6966
7352
58125
4755
7950
4028
5100
6432
43165
3458
12854
60107
69168
6324
61404
8988
2339
60260
64173
12990
4452
4413
12990
42457
4173
5892
4431
3100
31682
5949
7950
47657
4099
61933
66671
5103
3846
79815
4111
3734
6458
60508
70588
39321
7950
6568
53499
1755
6578
47408
3330
3961
45883
39499
4554
2827
2201
41101
8275
7166
54684
4294
3361
1998
6319
6341
8799
3610
6711
3397
4001
2124
14014
61709
43865
4995
7468
4971
20000
11205
7212
7351
73481
55377
7904
11488
3926
51817
5293
7425
1714
5177
4294
4501
52175
7767
4783
52586
45693
3254
58249
13168
64831
16487
6292
20643
5632
3654
49725
1776
3334
5772
10849
5843
59021
5177
3372
3050
54841
4979
2835
60396
2124
4048
6324
2966
60365
36712
4762
5805
3393
8501
5817
52392
54608
6634
7496
4783
73881
6759
3531
5177
8046
7424
13524
39547
1890
42457
7474
3015
10050
65832
60160
5177
10429
2436
14014
52287
5523
13601
2603
55377
10175
3994
41064
6488
84756
5668
56590
24234
4073
7584
34460
57017
8442
51819
12949
3916
7639
60396
60396
5989
51595
6181
7488
44069
5233
5943
4209
3862
4505
2977
5102
6432
3885
51707
59254
4453
54684
3379
61985
3988
3988
5110
60260
6122
6461
51595
60260
5231
2339
3563
53164
7373
50196
62617
60978
4496
5955
13372
23898
5635
74956
14839
44025
5949
2901
4480
11520
3862
56588
2903
63277
6075
2339
20728
66928
5234
5507
2516
8838
2339
4755
6461
57999
3357
6300
19048
49613
6977
54684
10460
11448
51707
6977
6133
54115
9105
62591
54608
6821
49613
5817
8112
3393
44144
4230
7003
15813
50271
5502
69244
5817
6450
45257
2994
6431
8938
12318
14954
4499
5617
63935
4453
41974
3038
53164
12007
3819
13728
9373
4501
11323
7763
6568
3862
54608
4086
41101
6533
5309
15784
3843
4917
3194
5943
3282
14868
6568
62524
5102
4359
9201
6262
8112
58125
49725
11609
32859
2410
44144
10604
9735
9284
3401
5817
2276
69265
9241
4266
53209
12634
60978
56588
5408
2410
4660
6584
3916
4500
48079
57017
5949
4502
64831
3393
1714
4755
4979
50271
6821
4390
7832
9371
5135
5963
6452
4339
57920
40435
3393
20658
5557
6067
42746
4969
6067
5750
52063
10961
11843
57920
10962
11691
5892
49613
91659
2156
8877
43910
4044
5988
5805
2901
10604
6353
6500
60365
51697
30284
49613
5441
3999
7479
9277
8687
4020
1694
59929
5606
2750
43910
6158
5261
4439
2124
4732
16044
20684
3090
7054
54608
51817
6032
7718
10744
9721
2309
4294
11898
5953
4337
3916
6711
60978
38099
37888
2339
2464
57405
50271
4491
3999
3209
4971
6262
60365
10558
29622
53499
55696
10058
6450
3858
4554
54481
59929
60508
52287
2250
3772
70221
7135
32859
44280
6577
3365
10248
8694
4417
12286
54684
82553
41281
4453
7635
6977
1788
5339
19719
12884
15720
64173
6275
5212
3911
44025
7674
42457
2098
6067
3423
4496
3988
4359
53164
65457
55983
2050
7021
36565
55983
14428
55377
64173
2719
3685
3354
4969
4912
5103
90512
41101
58125
60978
53164
10139
56476
56476
2339
54608
5955
55983
66928
4111
42521
60260
5467
4111
48079
9105
66940
6869
51057
4755
6308
19343
5012
42521
4056
74844
12747
56476
8043
51707
1998
60396
3096
7425
3512
3150
63163
10575
4767
5322
6191
2203
5101
20606
6122
62045
4755
4200
47395
5568
6490
51697
84756
51817
55983
7563
55983
7021
5177
7487
4529
84756
7352
6075
6073
11786
17716
5040
4165
16204
5007
3288
5102
40593
3153
31756
1890
42521
22381
5803
6089
11930
39847
3393
27792
22152
5943
5943
11129
9136
60508
56931
38099
62729
12474
2124
42457
6461
12197
5710
5503
51372
4672
60508
64285
4357
4173
6067
37985
1551
57057
53209
6314
40360
6461
4678
49553
18283
14723
6878
10744
69885
3633
37233
8589
5507
45185
4349
7423
5177
51707
13112
3379
4209
4020
27864
9935
4075
56273
69244
5315
45257
41281
45995
48876
6568
41281
4284
9901
45883
44144
11069
5943
5518
4064
11854
6568
4436
5954
6132
11853
6172
2974
6056
13016
4417
11129
5569
9904
3971
2339
6640
66928
9840
5465
7677
5539
52287
2250
5232
72339
52392
11529
62560
6276
3096
6120
4979
4896
10680
2974
3397
32923
11730
3844
38099
7056
44280
4202
1788
57081
4689
48213
3916
45185
3108
14524
5810
7424
4348
42457
53164
57353
54896
6840
13662
17094
56588
52175
4672
73812
45883
4249
7572
65529
4266
15615
6389
17257
44450
5605
55502
53152
57405
4488
51707
3551
2124
37985
9079
2051
5574
5771
44280
56588
22067
4372
4099
4048
5125
52287
49613
10586
32923
16044
4417
7958
50361
7135
55377
6502
75709
4962
60978
53152
61873
10635
54115
7690
9904
27792
3569
8371
6067
3999
2339
51457
4230
5943
6319
8111
27792
5608
7106
50361
55983
21075
54608
43910
4436
2343
4589
6488
4169
59537
2410
51875
50271
7950
7584
52287
6296
4808
57453
39847
1776
8112
5375
57529
5322
5625
49725
51345
7466
20684
7332
59827
7426
39888
7691
56476
8111
2339
10090
4634
49613
53209
70095
42746
4363
14314
3644
4262
60631
56590
4500
9540
3397
4979
11096
5523
52063
8391
5147
3379
7519
24056
4294
11310
64173
42521
6841
8832
45257
5939
11617
4294
8516
9501
5610
62045
5504
4537
5802
39377
4500
1788
54608
7487
8206
14264
8803
5098
4589
4111
11675
2150
60260
53164
24234
4387
45883
2098
45097
7008
2132
3342
5823
5875
2339
5953
8104
9388
4363
6711
5029
54684
6028
38099
56991
5290
7958
9879
1776
57565
60260
45185
61583
22140
7053
5954
2309
40369
7958
5185
8803
54841
4792
8100
8088
44144
53164
3458
4499
10849
7855
6568
89729
6520
17094
46097
3998
44652
60978
15204
1830
16644
13830
52063
12348
54608
11696
12255
7962
64633
3393
51117
6690
27792
43252
5368
10967
10643
5103
4499
4752
5989
39499
7530
5322
11693
2276
60978
56476
5227
45033
5949
3709
4706
5102
6067
4637
3951
4755
2410
3959
11696
6287
52287
2111
9277
7194
5655
5017
19710
15324
3819
6461
4314
3000
4367
2336
3999
5622
56702
49725
60365
4132
49725
7251
17726
4431
5177
60555
6287
55377
6444
8370
1998
11675
3090
54841
5087
4566
20793
46097
51817
20684
10069
3291
18839
5177
5760
6448
64025
6075
10349
11129
56273
11153
5987
6067
56273
5177
4439
5040
51819
2410
52287
87746
59033
38099
6578
67473
3102
4675
1543
10499
3334
6296
12000
60365
69289
11928
16013
52287
58125
4301
4496
54896
6489
5805
7476
62729
4414
3393
10164
7312
60508
39847
6795
53512
1788
7877
6133
52175
6412
3988
9075
4979
4363
36980
4658
10006
5565
20000
10608
58111
9201
57017
11205
5504
7761
24056
23484
11002
3306
11520
60396
7031
19113
13871
6256
7412
37985
6024
45693
67833
3090
2767
6663
3565
39622
2203
3752
56588
11205
61873
4637
54777
15002
45805
5949
41113
6711
5027
45995
6047
54896
2968
29656
6808
29765
8477
13631
6554
3279
4979
4792
4609
11696
60232
6115
8988
5939
6287
2050
4111
3393
8778
5177
52175
42457
6271
28510
47586
53209
54896
5955
73369
64831
32770
3386
69244
70016
56476
61404
4149
3988
10248
60978
6109
6200
5632
6133
7728
5949
17873
3357
4501
12410
11919
4111
12813
45189
6032
2480
58750
2901
21141
6412
5617
3959
4915
51595
5719
10018
67004
7584
80566
60365
1714
52063
4006
38099
16453
11639
4652
45883
5465
3219
44280
17746
5750
6395
54777
44664
6172
9175
2901
16353
22152
58125
3090
3000
6461
59827
30808
7425
5195
3024
78495
41281
8560
16875
4969
72237
69168
2903
3381
8523
6610
64173
5955
72268
4363
41269
5103
45185
61049
6363
58125
3988
4169
2339
6314
6120
62793
7329
6200
55983
5542
7488
54608
42521
57812
38099
50271
4554
58125
12071
50271
48670
63362
5818
4672
4255
5823
4756
5322
53164
2336
4368
5185
14154
42457
7489
3090
6489
5234
5953
55377
6487
7958
54777
1890
5145
4071
4173
5060
12716
55982
41269
4152
51457
5550
4977
6623
4933
61273
36712
8034
5290
5286
4827
7021
5888
4896
4676
3788
52715
63277
5561
49553
3497
56476
60365
47217
6314
3465
31436
60396
6500
4440
4942
12249
41281
66267
6067
66077
48851
69244
10796
5339
11829
2250
4469
3584
4672
6067
4687
6437
49613
8277
8029
11372
31902
4028
54684
5102
62045
11593
5292
5888
60508
61392
12938
3324
14283
4165
3466
5631
79349
3564
1776
14670
66928
5881
4105
2336
52570
20684
8265
36700
2447
67004
3357
6128
5574
5179
2476
4963
10858
8830
20655
47545
9373
66928
50969
54777
51819
50969
3466
4294
36700
45435
69168
5772
7426
16212
2410
1714
48795
3860
8478
6568
8988
39610
13303
49613
12213
6583
12261
11469
4593
8719
3379
8003
8112
6375
8944
56588
45257
4019
5955
4792
15394
62560
2901
54684
51457
12691
3330
49613
7024
41281
8589
4027
80566
6324
37932
6956
53164
9447
7763
68303
5632
5661
5622
6809
7212
41113
2410
5656
3090
6017
7136
11680
8543
53937
60365
2098
7484
4964
66063
5955
55983
4500
47408
4294
53164
3789
7412
9998
11488
28510
3864
54896
42457
3916
4281
34460
16286
38099
51707
51817
7958
50271
10150
6450
3334
62549
6719
19848
49553
12321
2476
6117
3466
11432
6067
5520
2476
55502
66928
6819
14014
4363
7021
60508
6044
5334
5949
54684
13240
6262
1924
6461
6827
51707
15615
4209
81284
9904
4172
5943
50271
58125
3393
20684
18407
4501
53937
29980
3754
57939
55983
58282
4439
3572
76605
3831
7487
8391
25600
16391
11205
5177
1890
65309
6133
4205
6207
59254
4079
36700
13524
3334
7488
4683
4477
13014
52287
5093
60260
51817
24122
62524
6568
10899
5276
4491
27792
49553
7221
4496
8111
3860
4755
12556
2050
54608
5292
56588
60978
3379
49725
4896
4499
7768
54777
4499
7488
5441
5507
28510
2098
50957
3105
8118
34460
6510
27864
8988
61874
44144
2516
1788
6734
6287
50957
2960
4263
7344
70323
8516
4500
2832
8112
8913
3127
12990
7732
10849
3153
20550
3496
5042
10218
60508
1830
53152
42457
5441
8063
61933
3357
8082
4445
35532
4496
60074
16593
4611
6568
71483
60260
2476
2074
6195
6109
37526
17621
4757
8069
8696
5708
22471
8596
9840
4417
8336
39321
41269
9855
9433
70431
47217
10558
8193
5708
8111
15309
10575
49177
60396
6578
1105
61597
29980
4234
6515
18893
4499
44280
6776
9324
4417
51595
5574
8286
